traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
4243,None,26.73,0,0,0,Clear,Sky is Clear,14-08-2016 14:00
4243,None,-3.31,0,0,75,Mist,mist,09-01-2013 10:00
4243,None,-7.64,0,0,1,Clear,sky is clear,22-12-2012 14:00
4243,None,21.57,0,0,40,Clouds,scattered clouds,21-08-2016 14:00
4243,None,-14.83,0,0,20,Clouds,few clouds,29-01-2014 10:00
4243,None,26.45,0,0,0,Clear,Sky is Clear,04-08-2016 18:00
4244,None,17.72,0,0,90,Drizzle,drizzle,19-06-2018 10:00
4244,None,17.72,0,0,90,Rain,light rain,19-06-2018 10:00
4244,None,1.44,0,0,64,Clouds,broken clouds,30-11-2013 18:00
4244,None,17.72,0,0,90,Mist,mist,19-06-2018 10:00
4245,None,-1.06,0,0,90,Mist,mist,12-11-2012 11:00
4245,None,13.66,0.47,0,92,Drizzle,drizzle,10-06-2013 10:00
4245,None,24.07,0,0,1,Clear,sky is clear,05-07-2017 11:00
4245,None,22.87,0,0,75,Clouds,broken clouds,23-07-2017 14:00
4245,None,-12.43,0,0,75,Clouds,broken clouds,12-02-2018 18:00
4245,None,25.17,0,0,40,Clouds,scattered clouds,10-09-2018 18:00
4245,None,15.83,0,0,0,Clear,Sky is Clear,02-09-2013 12:00
4245,None,6.88,0,0,48,Clouds,scattered clouds,25-10-2016 11:00
4245,None,-1.06,0,0,90,Snow,heavy snow,12-11-2012 11:00
4245,None,28.46,0,0,75,Clouds,broken clouds,15-07-2018 12:00
4245,None,13.66,0.47,0,92,Rain,light rain,10-06-2013 10:00
4245,None,13.66,0.47,0,92,Mist,mist,10-06-2013 10:00
4246,None,18.00,0,0,90,Rain,moderate rain,14-08-2017 10:00
4246,None,16.11,0,0,12,Clouds,few clouds,25-09-2016 13:00
4246,None,10.45,0,0,1,Clear,sky is clear,31-03-2013 18:00
4247,None,23.25,0,0,40,Clouds,scattered clouds,09-08-2015 17:00
4247,None,2.27,0,0,1,Clear,sky is clear,11-02-2017 10:00
4247,None,19.85,0,0,90,Clouds,overcast clouds,21-10-2017 18:00
4247,None,22.36,0,0,90,Rain,light rain,29-08-2016 09:00
4247,None,2.47,0,0,90,Clouds,overcast clouds,21-01-2018 12:00
4247,None,-1.29,0,0,64,Clouds,broken clouds,29-11-2013 17:00
4247,None,10.14,0,0,90,Rain,moderate rain,17-11-2015 10:00
4247,None,22.36,0,0,90,Mist,mist,29-08-2016 09:00
4248,None,25.39,0,0,75,Clouds,broken clouds,03-06-2017 10:00
4249,None,-9.37,0,0,64,Clouds,broken clouds,04-01-2014 14:00
4249,None,19.23,0,0,40,Clouds,scattered clouds,28-06-2016 11:00
4249,None,18.55,0,0,5,Clear,sky is clear,08-09-2018 11:00
425,None,13.79,0,0,1,Mist,mist,22-08-2018 01:00
425,None,12.06,0,0,1,Clear,sky is clear,02-07-2016 04:00
425,None,-11.65,0,0,90,Snow,light snow,09-02-2016 01:00
425,None,16.46,0,0,1,Clear,sky is clear,18-07-2014 03:00
425,None,-0.57,0,0,90,Snow,heavy snow,20-04-2013 03:00
425,None,17.58,0,0,1,Clear,sky is clear,02-07-2018 02:00
425,None,18.41,0,0,80,Clouds,broken clouds,05-09-2013 01:00
425,None,-7.71,0,0,1,Clear,sky is clear,22-11-2013 03:00
425,None,-0.57,0,0,90,Mist,mist,20-04-2013 03:00
425,None,12.90,0.3,0,1,Fog,fog,29-08-2015 03:00
425,None,21.99,0.25,0,40,Rain,light rain,01-09-2018 03:00
425,None,-11.33,0,0,90,Mist,mist,17-12-2016 01:00
425,None,-11.33,0,0,90,Snow,light snow,17-12-2016 01:00
425,None,1.50,0,0,1,Clear,sky is clear,14-11-2015 04:00
425,None,-15.73,0,0,40,Mist,mist,24-02-2018 03:00
425,None,-11.43,0,0,90,Mist,mist,17-12-2016 01:00
425,None,-11.43,0,0,90,Snow,light snow,17-12-2016 01:00
425,None,13.43,0.6,0,80,Rain,light rain,23-06-2016 03:00
425,None,1.10,0,0,1,Clear,sky is clear,29-09-2018 04:00
425,None,-23.64,0,0,88,Clouds,overcast clouds,03-02-2013 05:00
425,None,12.01,0,0,40,Clouds,scattered clouds,25-05-2017 01:00
425,None,-17.58,0,0,64,Snow,light snow,08-12-2013 05:00
425,None,12.90,0.3,0,1,Rain,light rain,29-08-2015 03:00
425,None,12.90,0.3,0,1,Mist,mist,29-08-2015 03:00
425,None,-15.73,0,0,40,Haze,haze,24-02-2018 03:00
425,None,-15.73,0,0,40,Fog,fog,24-02-2018 03:00
4250,None,-23.86,0,0,75,Clouds,broken clouds,27-12-2017 06:00
4250,None,25.53,0,0,20,Clouds,few clouds,02-08-2016 10:00
4250,None,17.94,0,0,90,Drizzle,drizzle,27-08-2016 12:00
4250,None,17.94,0,0,90,Rain,moderate rain,27-08-2016 12:00
4250,None,21.71,0,0,1,Clear,sky is clear,22-07-2018 12:00
4250,None,-26.00,0,0,1,Clear,sky is clear,23-01-2014 09:00
4250,None,12.32,0,0,90,Drizzle,drizzle,05-10-2013 09:00
4251,None,3.96,0,0,64,Clouds,broken clouds,09-11-2013 15:00
4251,None,30.36,0,0,20,Clouds,few clouds,26-07-2016 13:00
4251,None,24.93,0,0,40,Clouds,scattered clouds,26-05-2017 18:00
4251,None,-11.14,0,0,90,Mist,mist,16-12-2016 16:00
4251,None,-11.14,0,0,90,Snow,light snow,16-12-2016 16:00
4251,None,4.41,0,0,90,Clouds,overcast clouds,13-04-2014 14:00
4252,None,16.01,0,0,90,Clouds,overcast clouds,07-05-2016 10:00
4252,None,14.00,0,0,1,Clear,sky is clear,01-11-2016 12:00
4252,None,18.09,0,0,90,Rain,moderate rain,27-05-2016 18:00
4252,None,18.09,0,0,90,Mist,mist,27-05-2016 18:00
4252,None,23.00,0,0,1,Clear,sky is clear,28-04-2013 17:00
4252,None,26.03,0,0,88,Rain,light rain,11-08-2016 18:00
4252,None,9.59,0,0,1,Clear,sky is clear,04-11-2016 10:00
4252,None,-20.86,0,0,1,Clear,sky is clear,06-02-2014 10:00
4252,None,17.76,0,0,1,Clear,sky is clear,23-09-2018 11:00
4252,None,25.78,0,0,8,Rain,light rain,23-06-2013 17:00
4252,None,18.09,0,0,90,Drizzle,drizzle,27-05-2016 18:00
4252,None,18.23,0,0,90,Drizzle,heavy intensity drizzle,27-05-2016 18:00
4252,None,18.23,0,0,90,Rain,light rain,27-05-2016 18:00
4252,None,-13.89,0,0,75,Clouds,broken clouds,21-01-2013 14:00
4253,None,27.28,0,0,75,Clouds,broken clouds,30-06-2018 11:00
4253,None,12.47,0,0,12,Clouds,few clouds,28-09-2016 10:00
4253,None,25.09,0,0,92,Clouds,overcast clouds,21-07-2013 16:00
4253,None,26.87,0,0,40,Clouds,scattered clouds,21-07-2018 18:00
4253,None,10.26,0,0,75,Clouds,broken clouds,05-03-2017 19:00
4253,None,12.94,0.25,0,48,Rain,light rain,28-07-2013 12:00
4253,None,12.94,0.25,0,48,Drizzle,light intensity drizzle,28-07-2013 12:00
4253,None,-6.29,0,0,90,Haze,haze,23-01-2016 18:00
4253,None,-12.67,0,0,1,Clear,sky is clear,09-02-2016 10:00
4254,None,16.46,0,0,40,Clouds,scattered clouds,21-05-2018 10:00
4254,None,29.61,0,0,20,Clouds,few clouds,26-07-2016 12:00
4254,None,20.71,0,0,75,Rain,light rain,13-08-2017 13:00
4254,None,20.71,0,0,75,Drizzle,drizzle,13-08-2017 13:00
4254,None,22.25,0,0,75,Clouds,broken clouds,19-07-2014 10:00
4254,None,21.36,0,0,40,Clouds,scattered clouds,03-05-2016 18:00
4254,None,10.82,0,0,90,Clouds,overcast clouds,07-04-2013 13:00
4254,None,14.80,0,0,0,Clear,Sky is Clear,18-10-2016 11:00
4254,None,23.07,0,0,1,Clear,sky is clear,07-07-2017 10:00
4254,None,-16.53,0,0,40,Clouds,scattered clouds,26-02-2014 10:00
4255,None,23.65,0,0,0,Clear,Sky is Clear,10-08-2016 09:00
4255,None,15.17,0.25,0,80,Rain,light rain,25-09-2016 18:00
4255,None,-2.21,0,0,90,Mist,mist,17-12-2017 15:00
4255,None,-2.21,0,0,90,Haze,haze,17-12-2017 15:00
4255,None,21.28,0,0,75,Drizzle,light intensity drizzle,06-08-2017 15:00
4255,None,-2.21,0,0,90,Snow,light snow,17-12-2017 15:00
4255,None,21.28,0,0,75,Thunderstorm,thunderstorm with rain,06-08-2017 15:00
4255,None,23.54,0,0,1,Clear,sky is clear,22-08-2016 11:00
4255,None,21.28,0,0,75,Rain,light rain,06-08-2017 15:00
4256,None,25.79,0,0,1,Clear,sky is clear,24-06-2018 16:00
4256,None,19.27,0,0,90,Clouds,overcast clouds,23-08-2015 17:00
4256,None,27.74,0,0,40,Clouds,scattered clouds,16-07-2017 16:00
4256,None,4.29,0,0,75,Clouds,broken clouds,19-03-2016 18:00
4256,None,-18.28,0,0,64,Snow,light snow,23-12-2013 08:00
4256,None,0.73,0,0,90,Clouds,overcast clouds,05-11-2017 12:00
4256,None,14.87,0,0,75,Clouds,broken clouds,23-05-2017 18:00
4256,None,-4.33,0,0,75,Clouds,broken clouds,06-02-2017 11:00
4256,None,-10.58,0,0,90,Clouds,overcast clouds,08-02-2014 18:00
4256,None,-7.07,0,0,1,Clear,sky is clear,25-02-2017 10:00
4256,None,-12.27,0,0,40,Clouds,scattered clouds,11-03-2017 09:00
4256,None,22.19,0,0,68,Clouds,broken clouds,15-06-2013 11:00
4257,None,4.89,0,0,0,Clear,Sky is Clear,24-10-2016 18:00
4257,None,23.53,0,0,1,Clear,sky is clear,23-08-2016 10:00
4257,None,20.51,0,0,75,Thunderstorm,proximity thunderstorm,09-06-2018 12:00
4257,None,20.51,0,0,75,Rain,moderate rain,09-06-2018 12:00
4257,None,22.00,0,0,75,Clouds,broken clouds,23-07-2017 12:00
4257,None,29.78,0,0,20,Clouds,few clouds,25-06-2016 11:00
4257,None,20.51,0,0,75,Mist,mist,09-06-2018 12:00
4257,None,21.03,0,0,1,Clear,sky is clear,11-09-2018 10:00
4257,None,22.23,0,0,1,Clear,sky is clear,03-09-2016 13:00
4257,None,11.78,0,0,90,Clouds,overcast clouds,13-03-2016 12:00
4257,None,20.51,0,0,75,Drizzle,light intensity drizzle,09-06-2018 12:00
4257,None,26.24,0,0,90,Thunderstorm,thunderstorm,22-08-2015 16:00
4257,None,14.08,0,0,1,Haze,haze,04-10-2015 16:00
4258,None,20.28,0,0,1,Clear,sky is clear,02-07-2015 10:00
4258,None,26.34,0,0,5,Clear,sky is clear,16-07-2017 20:00
4258,None,20.69,0,0,20,Clouds,few clouds,08-10-2017 13:00
4258,None,18.87,0,0,0,Clear,Sky is Clear,24-08-2013 09:00
4258,None,28.00,0,0,75,Clouds,broken clouds,20-08-2017 17:00
4258,None,17.23,0,0,100,Rain,moderate rain,21-09-2016 18:00
4258,None,2.54,0,0,1,Clear,sky is clear,21-03-2016 10:00
4258,None,1.94,0,0,40,Clouds,scattered clouds,06-10-2012 09:00
4258,None,18.85,0,0,75,Clouds,broken clouds,17-05-2014 18:00
4259,None,27.24,1.78,0,75,Rain,moderate rain,26-08-2018 16:00
4259,None,14.66,0,0,75,Mist,mist,19-05-2018 12:00
4259,None,11.08,0,0,40,Clouds,scattered clouds,08-10-2012 18:00
4259,None,30.03,0,0,75,Clouds,broken clouds,26-07-2016 18:00
4259,None,-19.30,0,0,75,Clouds,broken clouds,04-01-2018 10:00
426,None,19.80,0,0,1,Rain,moderate rain,21-06-2018 03:00
426,None,4.64,0,0,1,Clear,sky is clear,05-04-2017 01:00
426,None,-12.91,0,0,1,Clear,sky is clear,25-11-2012 05:00
426,None,15.14,0,0,40,Drizzle,light intensity drizzle,01-10-2017 03:00
426,None,16.97,0,0,1,Clear,sky is clear,03-07-2013 01:00
426,None,-11.93,0,0,1,Clear,sky is clear,01-04-2018 05:00
426,None,15.14,0,0,40,Rain,light rain,01-10-2017 03:00
426,None,12.23,0,0,1,Clear,sky is clear,08-07-2015 01:00
426,None,20.94,0,0,1,Mist,mist,07-09-2016 00:00
426,None,25.83,0,0,68,Clouds,broken clouds,20-07-2013 04:00
426,None,-16.44,0,0,90,Snow,heavy snow,17-02-2013 05:00
426,None,11.99,0,0,0,Clear,Sky is Clear,16-07-2016 04:00
426,None,-2.30,0,0,90,Clouds,overcast clouds,06-01-2016 02:00
426,None,5.00,0,0,90,Clouds,overcast clouds,11-03-2014 01:00
426,None,4.93,0,0,0,Clear,Sky is Clear,14-10-2016 03:00
426,None,-4.66,0,0,90,Clouds,overcast clouds,09-02-2013 04:00
4260,None,6.27,0,0,90,Rain,moderate rain,20-05-2017 14:00
4260,None,6.27,0,0,90,Mist,mist,20-05-2017 14:00
4260,None,21.05,0,0,1,Clear,sky is clear,12-09-2016 10:00
4260,None,29.60,0,0,75,Clouds,broken clouds,17-06-2018 12:00
4260,None,29.95,0,0,1,Clear,sky is clear,15-08-2015 18:00
4260,None,12.52,1.76,0,92,Mist,mist,07-06-2014 10:00
4260,None,15.85,0,0,90,Drizzle,drizzle,02-06-2018 11:00
4260,None,15.85,0,0,90,Rain,heavy intensity rain,02-06-2018 11:00
4260,None,12.52,1.76,0,92,Rain,moderate rain,07-06-2014 10:00
4260,None,18.60,0,0,90,Rain,moderate rain,28-06-2017 10:00
4260,None,18.60,0,0,90,Drizzle,drizzle,28-06-2017 10:00
4260,None,-2.67,0,0,1,Clear,sky is clear,23-03-2013 22:00
4261,None,28.82,0.25,0,1,Rain,light rain,01-09-2018 18:00
4261,None,23.09,0.25,0,92,Rain,light rain,16-06-2013 14:00
4261,None,12.97,0,0,48,Clouds,scattered clouds,06-10-2016 18:00
4261,None,23.09,0.25,0,92,Thunderstorm,proximity thunderstorm,16-06-2013 14:00
4261,None,16.00,0,0,80,Clouds,broken clouds,23-09-2016 10:00
4261,None,28.96,0,0,40,Clouds,scattered clouds,20-07-2014 17:00
4261,None,2.93,0,0,90,Clouds,overcast clouds,21-01-2018 15:00
4261,None,11.79,0,0,90,Rain,moderate rain,17-11-2015 18:00
4261,None,-7.20,0,0,40,Snow,light snow,09-01-2017 11:00
4261,None,11.79,0,0,90,Mist,mist,17-11-2015 18:00
4261,None,15.95,0,0,90,Thunderstorm,proximity thunderstorm,06-03-2017 18:00
4261,None,11.79,0,0,90,Drizzle,heavy intensity drizzle,17-11-2015 18:00
4262,None,1.00,0,0,90,Snow,snow,23-11-2016 11:00
4262,None,1.00,0,0,90,Rain,light rain,23-11-2016 11:00
4262,None,7.79,0,0,75,Mist,mist,02-11-2016 10:00
4262,None,18.32,0,0,40,Clouds,scattered clouds,05-06-2017 10:00
4262,None,-1.54,0,0,75,Clouds,broken clouds,25-02-2018 16:00
4262,None,1.00,0,0,90,Mist,mist,23-11-2016 11:00
4262,None,19.99,0,0,1,Clear,sky is clear,03-06-2018 17:00
4262,None,-1.31,0,0,90,Clouds,overcast clouds,18-03-2017 10:00
4262,None,28.71,0,0,1,Clear,sky is clear,11-08-2018 13:00
4263,None,22.64,0,0,90,Rain,light rain,04-08-2018 12:00
4263,None,22.64,0,0,90,Drizzle,drizzle,04-08-2018 12:00
4263,None,28.47,0,0,75,Clouds,broken clouds,22-05-2016 15:00
4263,None,4.26,0,0,90,Clouds,overcast clouds,18-02-2018 14:00
4263,None,-1.06,0,0,90,Fog,fog,17-01-2017 10:00
4263,None,-11.59,0,0,1,Clear,sky is clear,05-02-2018 18:00
4263,None,-1.06,0,0,90,Mist,mist,17-01-2017 10:00
4263,None,24.42,0,0,75,Clouds,broken clouds,21-07-2013 13:00
4263,None,-1.06,0,0,90,Haze,haze,17-01-2017 10:00
4264,None,24.12,0.25,0,0,Rain,light rain,14-07-2013 12:00
4264,None,3.93,0,0,90,Clouds,overcast clouds,29-10-2017 13:00
4264,None,21.39,0,0,75,Haze,haze,06-07-2015 18:00
4264,None,27.35,0,0,1,Haze,haze,06-09-2015 15:00
4264,None,3.96,0,0,64,Clouds,broken clouds,09-11-2013 16:00
4264,None,23.71,0,0,64,Clouds,broken clouds,16-07-2016 14:00
4264,None,5.05,0.43,0,90,Rain,light rain,23-04-2014 18:00
4264,None,27.35,0,0,1,Rain,light rain,06-09-2015 15:00
4264,None,-2.07,0,0,90,Clouds,overcast clouds,10-12-2017 12:00
4264,None,21.39,0,0,75,Smoke,smoke,06-07-2015 18:00
4264,None,10.13,0,0,1,Clear,sky is clear,12-11-2016 13:00
4265,None,17.58,4.57,0,90,Drizzle,light intensity drizzle,27-08-2016 11:00
4265,None,-0.80,0,0,90,Snow,snow,10-12-2012 08:00
4265,None,-0.80,0,0,90,Fog,fog,10-12-2012 08:00
4265,None,-0.80,0,0,90,Snow,heavy snow,10-12-2012 08:00
4265,None,6.11,0,0,46,Clear,sky is clear,05-11-2012 18:00
4265,None,-0.80,0,0,90,Mist,mist,10-12-2012 08:00
4265,None,17.58,4.57,0,90,Rain,heavy intensity rain,27-08-2016 11:00
4265,None,25.03,0,0,1,Clear,sky is clear,03-07-2015 14:00
4265,None,22.85,0,0,40,Clouds,scattered clouds,28-08-2017 18:00
4265,None,-1.41,0,0,5,Clear,sky is clear,12-03-2018 11:00
4265,None,19.05,1.93,0,90,Rain,moderate rain,17-08-2015 18:00
4265,None,17.58,4.57,0,90,Mist,mist,27-08-2016 11:00
4266,None,14.92,0.25,0,90,Rain,light rain,19-09-2018 10:00
4266,None,24.56,0,0,20,Clouds,few clouds,08-08-2016 11:00
4266,None,14.92,0.25,0,90,Fog,fog,19-09-2018 10:00
4266,None,14.92,0.25,0,90,Mist,mist,19-09-2018 10:00
4266,None,14.92,0.25,0,90,Drizzle,drizzle,19-09-2018 10:00
4266,None,25.61,0,0,90,Clouds,overcast clouds,09-07-2018 10:00
4266,None,2.19,0,0,1,Clear,sky is clear,26-02-2017 15:00
4266,None,10.60,0,0,1,Clear,sky is clear,12-11-2016 17:00
4266,None,8.35,0,0,90,Clouds,overcast clouds,14-10-2017 10:00
4266,None,22.42,0,0,40,Clouds,scattered clouds,21-08-2016 17:00
4267,None,4.75,0,0,90,Clouds,overcast clouds,13-04-2014 13:00
4267,None,0.13,0,0,90,Clouds,overcast clouds,28-10-2017 10:00
4267,None,-0.57,0,0,90,Snow,light snow,01-12-2015 18:00
4267,None,20.71,0,0,75,Clouds,broken clouds,25-07-2017 10:00
4267,None,8.72,0,0,40,Clouds,scattered clouds,05-04-2014 17:00
4267,None,24.40,0,0,90,Thunderstorm,proximity thunderstorm,29-05-2018 18:00
4267,None,24.40,0,0,90,Rain,moderate rain,29-05-2018 18:00
4267,None,26.23,0,0,90,Rain,light rain,11-07-2015 16:00
4268,None,2.88,0,0,1,Clear,sky is clear,21-04-2013 13:00
4268,None,2.60,0,0,90,Fog,fog,21-01-2017 17:00
4268,None,1.12,0,0,90,Clouds,overcast clouds,20-02-2014 13:00
4268,None,2.60,0,0,90,Drizzle,light intensity drizzle,21-01-2017 17:00
4268,None,29.20,0,0,1,Clear,sky is clear,18-07-2015 16:00
4268,None,2.60,0,0,90,Mist,mist,21-01-2017 17:00
4269,None,-6.13,0,0,90,Haze,haze,21-01-2016 18:00
4269,None,-6.13,0,0,90,Snow,light snow,21-01-2016 18:00
4269,None,-6.13,0,0,90,Mist,mist,21-01-2016 18:00
4269,None,-13.46,0,0,90,Snow,light snow,11-01-2018 16:00
4269,None,11.56,0,0,75,Clouds,broken clouds,04-04-2017 11:00
4269,None,3.72,0.25,0,64,Rain,light rain,19-10-2013 10:00
4269,None,-2.25,0,0,1,Clear,sky is clear,21-11-2016 10:00
4269,None,0.78,0,0,75,Clouds,broken clouds,03-11-2012 11:00
427,None,-2.93,0,0,90,Mist,mist,09-04-2018 00:00
427,None,0.21,0,0,1,Clear,sky is clear,14-11-2015 03:00
427,None,3.65,0,0,1,Clear,sky is clear,29-04-2018 05:00
427,None,16.37,0,0,1,Clear,sky is clear,15-07-2017 04:00
427,None,0.20,0,0,1,Clear,sky is clear,06-03-2016 05:00
427,None,-6.09,0,0,90,Mist,mist,29-12-2015 03:00
427,None,9.00,0,0,1,Clear,sky is clear,12-05-2018 02:00
427,None,15.30,0,0,0,Clear,Sky is Clear,25-07-2013 01:00
427,None,-6.09,0,0,90,Snow,light snow,29-12-2015 03:00
427,None,-7.80,0,0,90,Mist,mist,15-02-2016 02:00
427,None,-2.93,0,0,90,Snow,light snow,09-04-2018 00:00
427,None,17.59,0,0,1,Clear,sky is clear,28-08-2015 01:00
427,None,12.51,0,0,90,Clouds,overcast clouds,27-05-2013 02:00
427,None,-2.88,0,0,75,Clouds,broken clouds,20-12-2016 03:00
427,None,16.30,3.05,0,36,Rain,moderate rain,09-06-2016 01:00
427,None,13.73,0,0,1,Clear,sky is clear,20-10-2017 01:00
427,None,18.13,0,0,1,Clear,sky is clear,10-06-2018 05:00
427,None,2.07,0,0,90,Drizzle,light intensity drizzle,06-12-2016 01:00
427,None,5.47,0,0,90,Clouds,overcast clouds,31-03-2017 01:00
4270,None,-8.45,0.25,0,90,Rain,light rain,15-01-2014 18:00
4270,None,-8.45,0.25,0,90,Haze,haze,15-01-2014 18:00
4270,None,24.54,1.02,0,92,Rain,moderate rain,29-06-2013 17:00
4270,None,-8.45,0.25,0,90,Mist,mist,15-01-2014 18:00
4270,None,-3.46,0,0,90,Mist,mist,24-01-2018 18:00
4270,None,19.33,0,0,90,Thunderstorm,thunderstorm with rain,11-06-2018 10:00
4270,None,2.75,0,0,90,Clouds,overcast clouds,07-12-2012 18:00
4270,None,-8.45,0.25,0,90,Snow,light snow,15-01-2014 18:00
4270,None,15.59,0,0,1,Clear,sky is clear,20-09-2015 10:00
4271,None,9.75,0,0,90,Rain,proximity shower rain,02-04-2017 13:00
4271,None,-4.39,0,0,90,Mist,mist,25-02-2013 11:00
4271,None,20.50,12.19,0,88,Rain,heavy intensity rain,16-06-2013 16:00
4271,None,20.50,12.19,0,88,Thunderstorm,proximity thunderstorm,16-06-2013 16:00
4271,None,-2.18,0,0,90,Clouds,overcast clouds,26-11-2012 10:00
4271,None,3.48,0,0,1,Clear,sky is clear,21-04-2013 14:00
4271,None,11.49,0,0,93,Mist,mist,14-10-2012 17:00
4271,None,20.50,12.19,0,88,Mist,mist,16-06-2013 16:00
4271,None,9.75,0,0,90,Drizzle,drizzle,02-04-2017 13:00
4271,None,11.49,0,0,93,Rain,light rain,14-10-2012 17:00
4271,None,-4.39,0,0,90,Haze,haze,25-02-2013 11:00
4271,None,-18.52,0,0,1,Clear,sky is clear,10-02-2014 11:00
4271,None,29.83,0,0,20,Clouds,few clouds,26-06-2016 17:00
4271,None,20.35,0,0,0,Clear,Sky is Clear,10-10-2016 12:00
4272,None,18.32,0,0,20,Clouds,few clouds,22-10-2012 18:00
4272,None,-3.78,0,0,1,Clear,sky is clear,17-03-2013 16:00
4272,None,-20.92,0,0,75,Clouds,broken clouds,13-01-2017 10:00
4272,None,21.46,0.25,0,76,Rain,light rain,04-08-2016 10:00
4272,None,-0.53,0,0,1,Snow,light snow,08-04-2018 14:00
4272,None,3.10,0,0,20,Clouds,few clouds,18-02-2017 22:00
4273,None,19.57,0,0,75,Mist,mist,20-05-2013 10:00
4273,None,16.09,0,0,40,Clouds,scattered clouds,01-07-2015 10:00
4273,None,-2.45,0,0,20,Clouds,few clouds,05-01-2013 16:00
4273,None,24.58,0,0,90,Rain,light rain,11-07-2016 12:00
4273,None,23.54,0,0,1,Clear,sky is clear,03-07-2015 12:00
4273,None,17.63,0,0,75,Clouds,broken clouds,09-09-2018 11:00
4273,None,23.08,0,0,0,Clear,Sky is Clear,18-08-2013 11:00
4273,None,19.57,0,0,75,Haze,haze,20-05-2013 10:00
4273,None,0.02,0,0,90,Haze,haze,19-02-2013 10:00
4273,None,19.57,0,0,75,Rain,light rain,20-05-2013 10:00
4273,None,0.02,0,0,90,Mist,mist,19-02-2013 10:00
4273,None,18.57,0,0,75,Clouds,broken clouds,15-09-2013 16:00
4274,None,-19.37,0,0,64,Clouds,broken clouds,15-12-2013 16:00
4274,None,17.78,0.76,0,90,Mist,mist,28-05-2016 14:00
4274,None,21.02,0,0,1,Clear,sky is clear,25-08-2016 18:00
4274,None,17.78,0.76,0,90,Rain,moderate rain,28-05-2016 14:00
4274,None,17.81,0.51,0,90,Mist,mist,28-05-2016 14:00
4274,None,17.81,0.51,0,90,Rain,moderate rain,28-05-2016 14:00
4274,None,21.86,0,0,40,Clouds,scattered clouds,19-06-2017 18:00
4275,None,-21.00,0,0,1,Haze,haze,04-01-2017 10:00
4275,None,1.57,0,0,90,Snow,light snow,31-01-2017 10:00
4275,None,18.24,0,0,90,Mist,mist,27-08-2016 13:00
4275,None,18.24,0,0,90,Rain,light rain,27-08-2016 13:00
4276,None,22.02,0,0,20,Haze,haze,08-05-2016 18:00
4276,None,-4.07,0,0,40,Clouds,scattered clouds,15-01-2017 13:00
4276,None,0.07,0,0,40,Clouds,scattered clouds,09-04-2018 11:00
4276,None,6.15,0,0,90,Clouds,overcast clouds,09-11-2013 10:00
4276,None,1.35,0.25,0,20,Rain,light rain,17-03-2014 18:00
4276,None,-6.73,0,0,1,Clear,sky is clear,11-02-2018 17:00
4276,None,24.75,0,0,0,Clear,Sky is Clear,14-07-2013 14:00
4277,None,11.90,0,0,75,Clouds,broken clouds,18-11-2012 16:00
4277,None,19.41,0,0,0,Clear,Sky is Clear,03-10-2016 11:00
4277,None,14.76,0,0,90,Rain,light rain,28-05-2013 18:00
4277,None,21.48,0,0,1,Clear,sky is clear,03-08-2015 10:00
4277,None,27.61,0,0,40,Clouds,scattered clouds,06-07-2016 13:00
4277,None,-1.61,0,0,75,Clouds,broken clouds,24-02-2013 14:00
4277,None,14.76,0,0,90,Mist,mist,28-05-2013 18:00
4277,None,-4.63,0,0,75,Clouds,broken clouds,18-02-2013 11:00
4277,None,23.84,0,0,92,Clouds,overcast clouds,16-06-2013 13:00
4278,None,4.84,0,0,92,Rain,light rain,12-10-2016 11:00
4278,None,7.07,0,0,90,Mist,mist,20-05-2017 16:00
4278,None,26.80,0,0,1,Clear,sky is clear,30-07-2017 12:00
4278,None,29.87,0,0,1,Clear,sky is clear,03-06-2017 18:00
4278,None,21.45,0,0,36,Rain,light rain,17-07-2016 14:00
4278,None,-19.00,0,0,90,Clouds,overcast clouds,01-03-2014 11:00
4278,None,-14.92,0,0,64,Clouds,broken clouds,25-01-2014 17:00
4278,None,0.60,0,0,90,Mist,mist,17-01-2017 18:00
4278,None,-10.16,0,0,20,Clouds,few clouds,25-03-2014 10:00
4278,None,3.20,0,0,90,Clouds,overcast clouds,11-03-2014 10:00
4278,None,2.67,0,0,90,Clouds,overcast clouds,25-03-2017 10:00
4278,None,6.68,0,0,56,Clouds,broken clouds,12-10-2016 12:00
4278,None,7.07,0,0,90,Rain,moderate rain,20-05-2017 16:00
4279,None,-2.25,0,0,90,Clouds,overcast clouds,20-12-2012 18:00
4279,None,-22.43,0,0,5,Clear,sky is clear,05-01-2018 10:00
4279,None,2.73,0,0,1,Clear,sky is clear,26-03-2013 18:00
4279,None,0.79,0,0,90,Clouds,overcast clouds,18-02-2018 12:00
4279,None,20.58,0,0,88,Clouds,overcast clouds,14-07-2016 18:00
428,None,22.82,0,0,75,Rain,light rain,05-07-2017 02:00
428,None,16.49,0,0,1,Clear,sky is clear,27-09-2015 03:00
